,ene-05,feb-05,mar-05,abr-05,may-05,jun-05,jul-05,ago-05,sep-05,oct-05,nov-05,dic-05,ene-06,feb-06,mar-06,abr-06,may-06,jun-06,jul-06,ago-06,sep-06,oct-06,nov-06,dic-06,ene-07,feb-07,mar-07,abr-07,may-07,jun-07,jul-07,ago-07,sep-07,oct-07,nov-07,dic-07,ene-08,feb-08,mar-08,abr-08,may-08,jun-08,jul-08,ago-08,sep-08,oct-08,nov-08,dic-08,ene-09,feb-09,mar-09,abr-09,may-09,jun-09,jul-09,ago-09,sep-09,oct-09,nov-09,dic-09,ene-10,feb-10,mar-10,abr-10,may-10,jun-10,jul-10,ago-10,sep-10,oct-10,nov-10,dic-10,ene-11,feb-11,mar-11,abr-11,may-11,jun-11,jul-11,ago-11,sep-11,oct-11,nov-11,dic-11,ene-12,feb-12,mar-12,abr-12,may-12,jun-12,jul-12,ago-12,sep-12,oct-12,nov-12,dic-12,ene-13,feb-13,mar-13,abr-13,may-13,jun-13,jul-13,ago-13,sep-13,oct-13,nov-13,dic-13,ene-14,feb-14,mar-14,abr-14,may-14,jun-14,jul-14,ago-14,sep-14,oct-14,nov-14,dic-14,ene-15,feb-15,mar-15,abr-15,may-15,jun-15,jul-15,ago-15,sep-15,oct-15,nov-15,dic-15,ene-16,feb-16,mar-16,abr-16,may-16,jun-16,jul-16,ago-16,sep-16,oct-16,nov-16,dic-16,ene-17,feb-17,mar-17,abr-17,may-17,jun-17,jul-17,ago-17,sep-17,oct-17,nov-17,dic-17,ene-18,feb-18,mar-18,abr-18,may-18,jun-18,jul-18,ago-18,sep-18,oct-18,nov-18,dic-18,ene-19,feb-19,mar-19,abr-19,may-19,jun-19,jul-19,ago-19,sep-19,oct-19,nov-19,dic-19,ene-20,feb-20,mar-20,abr-20,may-20,jun-20,jul-20,ago-20,sep-20,oct-20,nov-20,dic-20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petroquimicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derivados del Etano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Etileno,92.23200002,85.361,98.36599999,96.804,85.64099999,93.19299999,73.968,93.53499998,86.03500002,96.36899999,91.62200001,91.79599999,82.06399999,82.093,95.14199999,90.67599999,88.77900001,102.654,106.275,99.167,96.64400001,90.055,94.83800001,99.573,95.07278,79.811,87.779,87.53799999,95.15200001,95.313,95.69499997,95.51500002,79.53600003,82.87699997,55.761,51.241,88.92000001,93.97128503,103.385,91.96499997,95.25199999,97.50099999,98.95900002,99.574,89.23800003,78.84599997,52.31200002,71.688,98.24300002,87.31799997,108.361,99.27200001,85.961,89.979,94.32100002,98.69,95.13099999,97.94899999,101.709,103.183,107.343,90.619,104.121,94.67001798,101.233,92.25,89.79500002,99.279,89.046,69.04000003,83.54199999,104.862,104.105,93.03599998,108.623,107.453,107.509,97.21200003,101.642,55.30800002,62.20100001,90.62300001,89.46999999,107.117,100.711,87.60600001,110.349,104.317,102.727,100.014,90.999,100.514,89.06700003,80.958,81.83299998,78.69599996,99.97100001,81.606,101.371,98.22999999,95.13000002,92.63300001,97.91099997,68.39000002,52.32099999,73.114,82.96600002,90.04800001,90.66,86.541,95.76399999,77.89999998,87.40999999,88.92699999,87.127,78.08500001,75.51200001,62.032,65.15599998,92.54299998,93.03899998,80.68999999,78.51799998,80.52,88.93600001,83.16199998,80.18899999,80.84200001,80.961,55.85599998,38.451,75.43600001,90.54799998,74.04799999,64.53899998,55.30899999,60.48700002,61.62199998,70.86999999,68.51299999,57.912,64.89600001,44.031,45.19400001,46.406,49.35900001,55.879,48.69099999,47.79600001,58.11,54.31800002,47.152,43.065,45.402,41.781,40.75800001,41.40899998,41.073,50.143,45.20000001,58.29300001,44.47299999,58.76399999,57.568,49.005,49.77499999,45.93200001,41.76800001,49.48000002,38.14200001,50.748,39.90800001,47.37099999,44.90799999,47.865,43.092,44.57799999,31.27600001,23.58200001,38.57300001,37.836,34.40400001,27.916,33.04400001,31.05399999,27.57699999,34.27799999,27.77899999,29.793,24.72599999,32.37400002,30.27500002
Dicloroetano,N/D,N/D,22.550295,31.540647,13.654888,15.34312701,34.9830536,23.485871,6.693324,39.12909199,35.75378301,37.33098002,12.74907931,31.371823,41.83444002,37.849389,14.91924321,36.69819699,35.800303,8.983102996,23.63086599,43.33284052,24.959169,40.619219,39.849086,2.263476992,24.392551,37.45446201,43.13616098,39.41208402,36.50787602,41.12456401,29.80647501,29.95891801,34.723212,32.84912201,26.61652002,8.815136989,10.63813701,22.13773401,38.27779101,31.42332201,20.88191998,30.68447599,22.74754602,26.86672899,13.41857802,14.532784,26.59165901,19.384225,27.72432002,16.262469,4.762802986,0,17.37153398,30.18239,26.79100401,31.322384,20.06774499,38.82624599,31.194021,32.95466199,35.432682,35.78533398,34.220528,28.47226401,32.06337201,32.53621799,22.143663,0,2.47214799,19.15059199,32.65473502,32.332307,32.55923862,32.85906798,26.18889715,19.654827,12.87883499,31.321075,30.95272752,3.932533024,0,19.57638301,38.8215188,34.74564402,37.38977301,32.35973901,27.27724701,34.65971898,30.06844802,14.82538901,22.01439999,13.743273,14.64490299,0,5.54272901,6.653106992,20.764122,27.04282902,30.67887801,31.85018301,26.42622199,20.79055598,9.777279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oxido de Etileno,32.05552002,28.88807998,31.76923,29.84816001,30.65063,28.30045998,25.84179998,27.14687999,24.30501,25.09859002,26.12610999,10.55610001,18.20437,28.04726999,33.27047001,32.62643001,31.30581999,31.28123001,32.55688002,32.84788997,31.27659,29.00492999,30.22240998,29.86226001,33.05106001,30.43321,30.56676,28.95453999,28.90364,27.15912999,29.57551999,26.17349998,17.06106999,23.3698,13.19229,12.57144001,21.96379999,30.55988999,36.12547,34.78059,33.63124999,21.41544999,33.45379003,31.58071001,29.97984999,28.78648998,24.92165001,17.14787001,21.49495,24.32671598,29.74553001,25.97221002,27.40443,19.35044001,9.871000005,10.65900001,19.25481,32.46837003,34.51678002,24.71263999,34.53322999,30.18428,32.43566,30.55123998,36.21004002,34.25581998,28.13825,33.99129999,32.1078,17.96505,26.53522002,35.58479999,35.28687,30.37221001,34.09495999,30.25194999,31.94654002,31.64400999,33.90840001,12.57473999,24.15522,28.14944999,26.50994001,35.73020999,35.95656002,31.74194,34.04714001,32.73919002,34.96363002,31.01247,31.82783001,31.18949001,17.41295001,15.20573997,23.28311001,26.01283002,34.3868,29.49860001,32.57779999,32.25168999,32.65914,32.50259001,33.13890998,29.44156,23.15574999,18.63219,32.84332998,35.41435,31.30416999,30.64217999,33.49084002,32.81297001,32.77978,30.24080001,31.94628002,11.44737,25.97797002,22.19100999,32.59027002,35.31189999,34.32629002,30.58189999,28.42555001,30.635229,33.26926702,30.02948001,33.14310003,30.59033001,25.13049999,20.47596001,11.76176001,29.32999999,32.82921998,23.85914001,23.54832001,20.78534001,21.83831999,27.28518999,26.81884998,28.43299999,20.53164,26.61381998,20.70159,20.50464,18.42567999,19.67961999,27.03918999,10.77546,18.32344001,16.61492001,16.56040001,20.54942,12.32289999,22.80472,20.41677999,14.95262999,22.47561002,14.86178999,18.90309999,19.44462999,23.26428998,13.47297999,17.55738999,21.40418997,17.72022999,17.40128999,10.25373,21.41390999,14.19695,11.94180999,21.73172001,19.34409999,15.64613,17.82288,18.789139,16.02898301,16.408047,14.76517299,6.52152,15.5702,9.199120017,11.84007998,6.993999993,5.913,4.900999994,4.73817,10.74238,5.571509999,9.01065,5.500889984,5.83032999,7.999469989
Polietileno B.D.,19.90599999,19.91299999,23.392,25.389,24.38078998,23.13768,21.87900001,28.58847699,26.23486998,28.20419001,29.14113999,25.92399998,24.08519999,26.97577999,27.26913001,28.76160999,26.78334001,34.78753599,38.05772998,39.37443102,23.81783001,24.005056,25.11751701,32.726157,27.11806,22.88199998,18.243,26.06900001,26.16753,25.07600001,21.50716001,30.39951999,23.59400001,21.05599999,15.83799999,19.11699999,24.445,24.20999999,24.02100001,24.84200001,18.61100001,26.217,24.79600001,24.16200001,19.251,20.60900001,13.887,12.759,25.39900001,23.929,26.599,20.19500001,21.733,22.56699999,25.63300001,25.839,22.87100001,25.45799999,21.77900001,26.29600002,21.97099999,20.41100001,22.659,19.74500001,22.36000001,11.44100001,26.22300001,25.186,22.95399999,17.93899999,24.75399999,28.18800001,25.46100001,21.96500001,24.95999999,23.81499999,19.88200001,21.894,22.05999999,17.529,22.218,25.94400001,22.11,26.14600001,18.243,16.26,26.753,19.071,22.51800001,24.30800001,19.97500001,24.275,23.67699999,25.39700002,17.67999999,20.58699999,25.995,22.389,24.72599999,23.47899999,16.34099999,22.01900001,24.86899999,18.42700001,18.48200001,20.44100001,17.17299999,22.18900001,21.92199999,20.479,24.956,20.41400001,16.679,18.86799999,23.37100001,19.76799999,18.90800001,19.58900001,14.931,18.58000001,18.57900001,18.64599999,17.935,14.82800001,19.72600001,18.38900001,14.00800001,13.73899999,14.67099999,16.93700001,16.44999999,11.92,19.31699999,15.714,15.48200001,12.093,13.611,7.57899999,13.205,8.720000013,11.72600001,11.57300001,11.721,7.597999994,4.340999998,7.888000008,7.516000003,9.69500001,5.713000013,11.53700001,9.427999992,6.122000001,10.302,8.225000011,5.61800001,12.73700001,12.82700001,10.16600001,12.72999999,8.169,12.50200001,8.93600001,18.78999999,15.7,11.79500001,13.95,8.29599999,12.476,9.694999985,7.031000004,8.894000006,10.071,10.56400001,9.63699999,12.34199999,7.779000004,7.764,8.12699999,10.995,5.724999989,8.457000012,6.643999992,6.103000008,5.289,1.312000011,2.43200001,7.192,0,0.13599999,4.008000013,4.21700001,0
Polietileno Lineal B.D.,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,4.18969599,12.31957,5.938951015,N/D,5.419365998,0.34681701,0.672807012,0,0.126239988,6.119190006,5.10437799,1.563410011,17.83394001,1.856100014,8.606449989,16.45826001,17.0551,6.24170001,0,12.5648,16.66197999,15.66419999,5.18364,18.43869999,11.77599999,22.95715001,8.735099989,17.35254999,10.28719999,0,14.29859999,20.21465999,16.1882,25.3172,19.96848,5.153540006,25.66413999,10.65985,18.24121,20.59932,15.6493,23.88039,4.750099992,19.89752999,12.92562001,22.39383999,7.06149999,12.56030001,21.02403999,12.61400999,11.69029,13.90413,24.56943,12.84782001,24.45274002,21.17706001,14.52610001,18.63392001,23.99070999,14.75316,23.40410001,21.78649,4.992709991,3.45609,21.61931001,17.55603,26.44339999,24.37163999,6.78745,21.88167001,25.83843999,17.39704999,20.01314001,11.42878001,18.677938,13.02906999,19.19163999,22.41983001,10.9378,13.7066,16.25213999,22.68621001,12.85785999,25.14666999,22.00938999,4.318120014,10.96962001,6.765,13.968,20.98871001,11.60903999,20.20115,21.56216,24.46404001,3.59414001,19.60798999,23.10795999,15.08148001,24.94823,7.97240001,6.794479994,3.06831999,21.43393001,18.83196999,19.72262001,23.76206699,23.70987999,24.84221499,23.89419,19.750356,25.27571999,20.11396101,7.046943002,4.69899999,23.00184999,24.08294799,19.58724,21.56781802,20.50535799,19.09359099,16.437123,21.71002001,23.52455401,21.32789499,25.59,7.131,7.293060992,18.732978,22.78700001,22.94299999,21.58899999,22.51403201,21.74848599,20.83705799,22.284858,11.19485499,15.04098601,15.23273601,4.212256006,0.235999993,18.39699999,19.586544,19.48299999,17.568324,16.603734,20.84981099,19.917613,17.43985599,11.968,17.69163201,1.643999998,20.73125601,17.30397001,20.70557999,9.27687699,20.93697,14.43413799,15.43814799,18.50910899,19.04471199,8.026956015,0.36800001,15.61397001,16.26678001,9.111329997,1.761794015,20.53594701,21.12262001,12.29132001,12.40289199,20.305298,17.48260299,10.762596,16.45869801,23.192022
Acetaldehido,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D
Cloruro de Vinilo,N/D,N/D,12.880411,18.811689,9.717997986,9.69815799,21.353342,13.986968,3.36,24.491845,21.42158799,23.30716,6.496140985,19.82509099,24.027,22.09958001,8.788000001,22.446,22.151,5.169815006,13.65999999,25.62599999,14.91200001,24.19358002,23.55199999,1.521000012,14.41999999,23.007,26.30000001,23.913,21.605,25.405,17.844,17.703,21.11900001,19.097,15.71400001,4.208999999,6.202999994,13.14500001,22.62700001,19.14800001,11.64573001,18.33183001,13.97199999,15.672,7.72299999,8.454773995,16.32597501,12.150985,16.188123,9.50438901,3.469423001,0,7.266597005,18.23199999,16.287153,19.55740301,12.785895,23.24547701,18.148129,21.51896799,22.008981,20.75931999,21.82338099,17.742894,19.11453701,20.47661901,12.33132,0,0.92765901,12.54757001,20.382705,19.911812,19.989959,20.97528,14.580784,12.40044999,8.337198993,19.67723301,19.28097099,1.686230988,0,11.19357099,24.9533318,20.802984,23.67433002,19.55739201,17.210371,20.49948999,18.09134999,8.841134993,13.798764,7.925793994,9.43079499,0,2.631809015,3.0387,12.79235801,17.018856,18.73906802,19.17320001,16.114718,12.82170401,5.647233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polietileno A.D.,16.70593001,12.80292,16.21391001,8.34110001,16.05188001,14.88210999,9.169810013,14.60236,15.45555999,15.30931999,12.98436999,16.49284001,14.17230001,11.84295,11.14538,16.11915999,15.70442001,13.94580999,10.99029,13.38512002,23.36675301,14.89533,11.64402999,9.83057399,17.10092999,14.55797,13.85238001,12.39491001,12.45585,14.57571,24.92061,14.78503999,15.00828,8.243670009,5.4738,3.274980027,13.72492999,17.21787997,18.79428999,14.46634002,14.32729,17.16525,11.44925,23.46765999,10.26730002,5.916400003,9.54156,13.16871001,20.26478999,13.71649101,14.05207001,15.24846,20.11098997,4.37472999,22.06266001,16.11116999,15.67029,14.70128001,14.05135998,24.45467001,16.09513998,15.03599,14.28960001,25.21371501,15.27164501,15.21570501,13.10878499,18.76847502,15.98985501,9.06110501,15.67103499,6.959941998,14.769845,21.546535,16.72541999,15.02541,24.98100999,15.20585502,19.55640003,2.970451,5.32268502,9.54052001,13.53924501,14.44855502,13.41291502,23.33430497,15.65934,13.373505,19.00391001,13.510977,17.02333501,15.09446501,15.87066,8.577782522,7.75554,10.98704,21.59823801,13.37868498,13.69761998,21.039975,13.83613499,10.9729038,19.37957997,7.350204997,0.629991,9.373749,11.22234501,24.01802302,15.42466281,12.206232,12.066331,13.660932,14.996735,13.70259498,10.22793599,13.405105,14.09386998,8.687544997,14.12667798,14.09294999,16.952505,14.68751998,11.15169501,11.04355002,13.39944499,13.312995,13.20769,12.88903601,14.82021399,6.955291998,0.00999999,6.598990026,15.10882402,13.46916,4.914865023,2.18363298,7.025964992,8.38958499,10.61552499,10.80575001,6.25082499,4.545390004,5.340225,8.22612001,0.598900005,1.172449992,2.329599997,3.76961001,3.60409999,4.57575501,8.946755,3.095014983,3.47871999,3.248550016,1.64101998,6.486333019,3.681809984,0.307799996,0.322760003,0,5.640170008,4.76136,3.318600003,1.23042999,3.30280002,7.568479996,10.15848,7.196358011,5.901699989,2.593400012,1.396700009,0,1.194100005,3.2451,2.581900007,3.113100011,2.40710001,1.234850001,2.18169999,2.229450002,3.068100008,5.165440009,4.80999999,1.67559999,0.459199993,1.82049999,2.081200004,1.692200007,2.3688,1.117399991,0,0
Glicoles,15.43240999,14.49169,14.16666002,13.70406003,14.13090004,13.90704003,11.25203999,13.83935,13.09769997,12.53902998,11.77742001,1.600030001,5.785040014,13.51217,16.08737994,16.01672898,15.36821999,16.39796001,16.34644,15.88044998,17.16747999,14.74015001,15.35449998,15.59748998,16.56438001,16.89037003,16.83653995,15.25259001,16.44150004,14.94139002,15.39525001,14.73512996,12.54483003,13.51608001,5.67688998,4.391349981,13.84002003,15.77742999,18.72321,17.14924002,16.24627001,13.10589003,17.54280998,18.19724998,14.78859,16.64902002,15.22905999,15.58184,15.77637005,14.99198999,16.446008,15.47827998,15.75710997,13.90787997,1.269659994,1.380999997,6.20117001,17.00547997,17.35406997,16.15387999,18.59746002,16.51668004,16.96889002,16.68246999,17.87284001,17.68291998,13.96451002,17.25988001,16.76160999,13.26559,15.72221997,16.99208,16.47409003,13.60205997,16.11101,15.16176003,16.25440999,14.95328001,15.99941,3.611029978,10.86658998,12.74178002,15.45808998,16.96712004,17.56468001,16.43319,17.28607994,16.76566002,16.81357999,15.42162,15.74464,14.61679004,5.54176998,5.462500018,14.45234001,15.76423005,16.78503001,14.81273002,16.61777001,15.23052999,14.66339001,16.27464003,16.18775,16.36881,15.02713998,7.452860009,15.72759003,16.16546001,14.27433003,13.70589998,15.24434006,16.04849001,15.48247,13.19998998,15.51243999,1.911890032,11.08670001,15.00830999,15.87923997,16.43728001,16.61328003,14.98429002,15.77760001,15.78701001,16.82061996,16.06354002,16.42197001,16.69386999,14.94928998,11.08536,2.66162001,15.17532001,16.67014999,12.42482,14.23523999,13.49207997,13.50315,14.43832998,14.32220999,15.49523,12.73631997,13.73197998,12.22443,12.65191,12.75852002,11.72856997,13.9603,2.31408003,12.02795,8.49201,4.919269999,10.21118998,4.82778,15.36590997,11.81309997,7.327139974,12.77065001,11.51273001,12.7699,12.69167001,12.71463001,6.18158997,13.16363999,13.90768001,10.55166003,6.544379992,1.59441999,13.59210999,5.019339983,7.439230036,10.42345001,9.56961003,11.36480999,10.42732998,10.80930999,9.016549981,10.34319,8.096339967,0.84299001,6.157440007,1.971209989,0.947840002,0.914530008,0.93795,0.836449998,0.15594999,0.616980011,0.060939986,0.23609001,0.311209992,0,0.04495
Percloroetileno,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aromaticos y Derivados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xilenos,2.39199999,2.659000008,3.112000007,2.81900001,2.955000011,2.79399999,2.924000011,3.029999985,2.559,3.176000003,2.61099999,4.272000012,2.055000013,N/D,1.544000012,2.61699999,2.650000001,2.928,2.049999992,1.980000008,2.892,3.926999989,2.02400001,3.101999996,2.945999998,2.397999996,2.897000003,2.81499999,2.772000005,2.93799999,2.927000005,2.551000013,2.84900001,1.915000014,0.85700001,2.243000009,3.503999998,1.870999989,3.549000001,1.76799999,1.372000015,3.17900001,3.09500001,2.346999987,6.42399999,5.549999998,6.051,7.539999986,6.912000002,5.264999992,6.623999989,6.61299999,6.726000002,6.76899999,5.888000004,6.323000002,6.66099999,2.257000012,0,0,5.380999995,7.955999996,9.790000012,8.93900001,9.628999993,7.866,5.905999999,10.04799999,8.481,8.381000009,10.04300001,7.471999998,7.997000002,8.581000008,8.804,8.81199999,7.731000007,9.66699999,6.337000005,6.743999997,6.612,7.371000014,6.75099999,7.139000013,0,0,0,0,0,0,0,0,5.62599999,7.706999993,5.35599999,7.299000003,5.233000012,3.251000004,5.118999992,3.219,8.574999993,10.032,10.23699999,10.015,7.57400001,8.172999991,7.23699999,4.841999988,8.469999986,8.224000008,9.600999987,8.97399999,9.549999996,8.89899999,9.395999994,9.685000005,9.033,9.592000005,9.093,9.216000013,6.122000001,7.770999992,9.337999986,8.66300001,9.157000007,8.34500001,8.103000007,8.751000013,8.52999999,5.156000011,0,5.008999995,8.152000002,4.47699999,9.869000009,7.83699999,9.110000008,8.51600001,7.870000008,7.515000005,8.625,9.040999991,8.97399999,8.206999985,7.235000007,2.701000008,8.804999998,8.40399999,8.621999992,7.11099999,7.681000014,6.857999986,1.69899999,0,0,0,0,0,2.245000005,3.49299999,3.942999988,5.31399999,6.706000011,4.216999998,7.77500001,7.980000005,8.067,5.055999994,8.295999993,4.630000004,4.573999997,4.716,2.994999993,7.50800001,7.554999987,6.046999996,7.72299999,6.513999992,6.381,9.619000013,9.73899999,9.229999998,8.425000014,7.368,0,0,0,0,0,0,0,0.476000009
Tolueno,19.89199999,18.32399999,20.958,23.09499999,22.19200001,22.11099999,21.854,21.36800001,21.08600001,24.26800001,20.30499999,17.05900001,15.686,N/D,9.652000009,21.32199999,19.407,21.20300001,20.599,19.99899999,20.832,21.72600001,15.49100001,17.513,20.14099999,16.615,16.20600001,17.472,16.229,16.533,15.93100001,16.44100001,12.13700001,8.832000006,4.677,13.31899999,13.80700001,8.656000011,12.50100002,14.487,11.28000001,13.67000001,13.09500001,12.43499999,13.93100001,12.212,13.22600001,14.11700001,14.695,12.22100001,13.63300001,12.10700001,14.789,15.77900001,18.13999999,16.879,15.45999999,5.631999989,0,0,13.89900001,17.68100001,18.76800001,15.44199999,15.65899999,11.367,9.329000004,20.353,16.464,16.57,19.33899999,13.05499999,12.51700001,13.801,14.76099999,14.80599999,13.58499999,17.28,10.648,10.85399999,11.466,14.04699999,12.14000001,12.786,0,0,0,0,0,0,0,0,5.38400001,5.914000014,6.099,7.765999999,4.310999996,2.814999992,5.867000015,2.87600001,13.02399999,19.05399999,16.943,16.11300001,10.06400001,13.07700001,11.568,6.321000006,12.61000001,13.09900001,15.13299999,12.23600001,13.14899999,13.50699999,13.83099999,11.131,10.35399999,10.53199999,9.92799999,8.975999997,6.866000001,10.06100001,13.78800001,13.46900001,13.12600001,12.91100001,10.86000001,12.35899999,10.14999999,8.213000004,0,5.258999991,11.841,12.33999999,12.32599999,11.29400001,2.071000012,0,0,0,9.207,9.360000004,9.75399999,9.126000007,6.744999995,0,10.339,10.914,10.15699999,6.198,4.976999997,3.709999989,0,0,0,0,0,0,1.374000011,7.24599999,7.523999987,7.15400001,10.36200002,5.969999995,10.50800001,13.518,14.019,6.786000006,10.679,12.34899999,14.54299999,10.51700001,15.16599999,14.75300001,14.599,10.631,16.55799999,14.215,8.15499999,13.03200001,15.56599999,14.63999999,12.90099999,9.468,0,0,0,0,0,0,0,2.027000007
