Totalb,3351.093005,3348.927922,3251.608017,3409.10355,3440.69882,3425.020973,3081.508649,3413.797024,3366.730822,3220.837792,3310.551494,3387.555792,3371.620779,3310.860571,3349.6925,3370.147812,3328.943707,3287.28158,3232.056928,3251.556055,3257.579024,3173.088956,3163.04424,2978.21986,3142.754092,3147.628056,3182.476865,3182.455754,3110.445544,3205.898745,3165.935856,2842.867239,3136.895944,2982.702487,2887.753551,2931.217248,2927.569461,2909.083423,2838.794212,2757.298402,2791.049672,2832.953435,2778.446578,2758.905631,2722.49481,2757.345958,2710.905054,2717.044511,2684.793807,2663.323681,2652.150152,2642.364813,2609.103395,2518.720733,2561.234,2542.44918,2599.242894,2601.570894,2553.17722,2592.647231,2615.222998,2611.869134,2596.52332,2594.69101,2594.81654,2546.950582,2574.178989,2560.554219,2570.910546,2571.640527,2512.761231,2574.816693,2584.964244,2557.483209,2575.250724,2575.275493,2557.076423,2546.368266,2535.359776,2554.617858,2492.884672,2557.495171,2532.699684,2560.340431,2521.519594,2547.319496,2552.797089,2544.471875,2546.352323,2542.950717,2527.608123,2555.416515,2554.704458,2541.508628,2576.806109,2564.328123,2561.899712,2555.334849,2515.901625,2518.171758,2510.141238,2518.531608,2481.616366,2514.139167,2522.912904,2539.796302,2512.713105,2517.058377,2505.786031,2501.046661,2469.039644,2477.903412,2489.745159,2435.77034,2388.124049,2414.793286,2389.738655,2362.650274,2362.811782,2353.220109,2251.496196,2331.772014,2319.211971,2201.459485,2227.048664,2246.757544,2271.890389,2254.863185,2271.013859,2278.571338,2276.879609,2275.000081,2258.882251,2214.463639,2216.759535,2176.584906,2174.477565,2177.960021,2157.351718,2143.615129,2113.386639,2103.134964,2071.98205,2035.253637,2019.788539,2015.936,2017.624378,2011.609973,2019.774041,2007.835195,1985.67829,1930.110998,1730.200595,1901.981679,1866.62857,1872.836274,1932.138755,1897.854808,1866.800446,1888.284508,1869.83852,1848.281933,1842.677456,1818.463822,1826.974557,1766.987331,1716.910926,1728.875097,1641.514202,1721.767474,1709.954366,1694.374936,1682.542114,1692.131935,1696.555315,1707.656999,1730.346637,1680.752768,1721.728191,1732.24731,1748.840721,1754.622363,1771.341819,1746.743329,1676.61071,1654.733064,1647.332173,1687.866409,1697.837757,1680.210948,1688.845791,1711.492242
        Activo de Producción Abkatún-Pol Chuc,307.19647,303.657841,299.535696,299.55466,298.984223,303.37215,264.260469,301.011973,303.005454,302.457004,303.629612,311.649039,307.809624,307.325244,315.63941,324.933056,324.227156,348.021205,345.993029,343.453529,339.58148,342.187388,340.598062,344.729439,345.463465,339.075256,338.176169,320.431764,251.860838,317.834916,314.645013,267.238385,317.935483,318.363557,310.067432,309.501925,303.12645,302.741304,300.993104,245.048931,284.80524,337.679507,331.96205,323.370995,318.185949,313.529809,314.570034,320.21792,314.363273,313.298532,313.495446,310.941139,306.914674,302.470171,302.130862,292.006509,304.431748,303.556522,299.52783,301.708812,305.178852,300.609728,300.190487,300.787537,299.076876,296.686646,296.1155,291.350505,285.821995,293.591776,295.841982,290.261632,293.744941,295.926549,295.252509,288.607697,273.871557,267.801108,266.038616,263.703385,264.422037,266.574062,265.666109,273.601771,266.78239,264.627504,259.314221,255.255146,257.219872,260.488939,265.613713,271.641176,270.005306,276.217243,276.082796,271.728375,275.735807,279.790792,287.631568,282.123448,284.699519,298.620384,295.979644,299.585345,301.610539,307.540489,307.830089,301.765592,301.840163,301.45664,297.958472,296.671974,297.431231,294.829643,292.840287,292.215412,289.901553,304.061037,310.302285,312.535648,308.174243,309.821436,308.762589,213.924568,240.21421,262.783827,289.896906,291.764297,298.548087,306.392643,305.463751,304.180766,299.50181,271.730692,281.707844,275.065701,262.991659,267.18784,259.767502,251.442881,245.128562,237.583617,233.624211,218.674313,214.297225,215.704,210.883955,216.622688,215.472371,210.759353,208.305689,202.937508,186.974518,190.299608,178.451704,188.760074,191.811804,185.808974,181.948428,179.186739,178.62852,178.629432,178.182065,179.647077,181.937966,181.571098,183.906568,183.109646,179.932417,183.148105,183.779903,184.762266,184.471549,184.456167,183.741452,177.918612,177.455166,177.253515,177.910166,174.994642,174.438613,172.502311,177.147001,167.7107,161.611806,155.333868,163.698676,160.718805,159.972867,156.645388,156.232833,163.709162
        Activo de Producción Litoral de Tabasco,76.640075,75.634171,80.724511,86.095831,92.208062,102.496694,92.122237,107.986736,101.781544,112.935388,113.388531,114.255637,116.08536,117.767744,119.184812,120.843202,121.163055,121.652699,146.241502,155.17383,164.020582,174.747687,183.126688,172.714256,177.563489,185.738243,180.515231,189.745235,199.71657,201.613669,199.935699,172.667995,207.088939,212.646979,198.762502,196.838479,193.13257,190.237907,193.944035,197.822177,195.733666,198.257004,187.353542,181.024096,178.527375,194.961796,198.100501,196.807103,197.680704,196.775704,201.066903,215.564655,212.736,213.266196,209.697062,212.305298,212.944505,218.226553,223.089256,232.991998,239.713015,242.949185,247.784023,246.960017,244.799279,249.189282,251.200596,239.593782,249.14147,258.356781,251.486213,255.670136,266.346896,258.509388,258.150525,266.572503,275.418155,292.484517,287.746376,289.456475,291.805817,305.156124,306.107408,313.138331,311.816329,316.527118,329.370875,328.327238,323.403835,320.534885,317.105775,318.733394,314.572752,317.757588,319.884567,312.597323,312.851226,307.6985,295.690323,294.6774,294.85,289.373767,290.328742,294.95687,302.392966,301.874355,302.829733,303.698128,303.30703,307.393355,301.935224,307.604466,314.569937,318.946968,325.783099,334.551484,331.426032,331.030387,333.596501,333.848646,333.345065,337.182393,339.538001,338.276469,340.940774,332.629134,338.521451,346.922031,365.7148,364.760645,361.8731,366.443935,363.97213,361.523654,365.397418,366.053099,363.362322,362.8965,360.787678,360.934548,357.881676,355.772,352.624833,347.476871,349.432806,355.025,364.888064,363.690468,363.051871,361.410332,358.110482,311.845322,331.433166,339.154226,316.885735,334.799954,336.891787,314.531794,310.200189,311.212411,307.237162,297.128233,291.105412,277.685892,248.393033,233.010646,210.608566,199.582903,191.238106,189.082357,182.982903,176.911834,171.620678,180.751633,179.610839,183.579581,192.938233,200.879936,201.454934,202.724612,214.927871,217.469034,231.324129,238.903,236.024839,238.949633,242.216193,255.776709,264.213567,279.621419,280.722467,276.077613
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Región Sur,476.716318,482.330617,477.314864,483.375742,493.331738,509.852446,508.442273,505.327199,509.660607,501.703868,504.214479,505.715746,499.728059,497.874061,500.18336,504.219301,502.42963,497.620043,493.571765,489.211717,489.559455,481.900128,469.222644,470.79153,479.587105,473.405167,472.273691,480.083242,469.21279,467.019747,467.113011,462.361169,466.098081,464.201646,430.622351,451.149499,450.709619,450.008729,446.110558,441.326123,447.472198,460.210199,467.426487,463.442609,465.917145,471.382162,464.079894,475.136767,474.53457,471.511937,489.607162,494.934508,492.716555,492.526353,497.502282,508.43436,512.951011,513.907095,503.81277,518.424185,519.558784,519.937332,520.151649,520.553702,527.15666,530.129503,538.418039,540.453703,539.087856,539.418117,541.180682,545.373747,542.697335,542.633401,541.034596,538.446715,532.252818,530.010207,533.079217,529.422408,523.029158,518.099753,516.221078,520.468776,519.802057,515.279719,515.528646,513.1244,504.03434,498.731451,496.14896,497.06301,503.203918,509.714841,511.384432,514.485756,511.774649,497.09435,486.086092,482.620128,472.790063,465.894921,462.071635,466.261454,474.965651,482.236125,480.62102,488.097204,482.382211,481.048172,474.815987,475.651868,481.30625,471.169128,452.521893,451.291933,441.002618,407.976718,407.586168,403.899101,398.480134,397.46931,392.968849,392.362756,389.775457,397.723133,399.174447,398.349266,395.100706,390.905389,388.314221,384.815442,383.974029,381.464658,375.537379,361.912157,355.743581,350.533699,339.433344,333.532424,326.627155,319.776678,304.742243,296.85543,289.285108,283.884,281.538146,279.006476,276.429702,272.973758,269.664146,262.242251,256.642841,248.050977,240.314045,241.794523,242.358658,240.34917,237.54777,232.983303,226.984724,226.703852,227.399266,225.969492,223.650981,221.323339,216.531474,217.612285,220.865147,216.665325,217.350433,217.037781,215.17348,214.514622,215.189055,219.142459,227.264046,226.549578,227.277048,232.010158,237.880153,247.220359,253.69552,240.83754,218.170213,233.009394,242.452479,247.791877,250.001805,249.796373,247.568959,249.370304
        Activo de Producción Cinco Presidentes,37.34802,37.625135,36.841184,37.885981,38.714125,38.526073,34.921375,36.049076,40.45222,42.750553,41.926129,42.873914,41.47068,38.631278,39.710957,39.895782,39.277975,39.080205,40.266082,38.712096,38.59002,36.820083,39.133039,40.19872,39.792115,42.232188,43.623618,43.823972,45.013258,44.41731,46.721649,47.648278,48.427057,46.672142,39.537054,46.465999,44.53503,44.063085,44.683551,44.954039,47.749118,50.00999,49.380611,48.795254,47.667669,46.663012,48.984962,50.283502,49.887041,49.499827,52.623916,53.505861,53.779007,56.129966,58.618907,61.185754,63.487564,65.208994,48.244024,65.862525,65.45734,65.769069,67.597089,68.830749,71.715691,72.122621,72.882347,73.241069,73.886071,75.240617,75.798589,77.707436,79.454783,80.309065,80.683322,80.384483,80.612512,81.207398,82.910926,84.549521,85.204985,86.779153,88.200188,91.165984,92.181889,92.694301,93.22559,92.694041,94.137205,96.197249,97.26425,97.059121,97.528171,99.174726,99.433771,100.169935,98.548586,96.067934,92.610407,92.088962,91.11526,90.479192,91.063927,91.364417,92.81145,93.562398,93.369565,93.814193,94.118944,93.321987,91.352446,91.604228,92.882085,90.352348,83.253213,84.483782,87.056073,88.118272,87.136793,86.176347,85.381397,85.079429,85.762235,87.195707,88.809338,90.121722,89.622346,87.540219,88.817637,88.038533,87.388594,87.233439,87.941143,87.811247,87.350105,82.666422,80.495237,80.403352,80.828759,76.717604,76.700337,76.757067,72.811528,69.437769,66.149418,66.285,67.15498,66.355502,66.0218,66.047304,65.114242,62.004442,60.503473,57.993205,56.973709,57.347557,55.277873,53.510324,53.712288,54.049805,53.257538,53.605135,52.477722,53.685593,52.431522,51.836768,48.889034,50.263157,49.475181,45.17404,44.753743,45.827989,46.48766,45.105623,42.648543,42.409622,45.634555,42.799449,41.909284,40.506391,39.630908,40.043284,41.46934,39.737709,37.655361,40.842904,40.669025,40.916911,41.418193,39.585781,37.750411,37.113832
        Activo de Producción Bellota-Jujo,210.092102,215.534822,214.047778,219.038301,228.934111,233.850151,236.704246,231.861303,227.717177,221.905361,224.08356,223.984039,220.068334,222.657348,224.877799,231.456254,231.496495,226.546226,223.337001,219.697844,215.49987,213.165786,201.744706,198.8291,202.270635,197.221172,193.126483,195.924754,190.627403,191.167359,191.724263,186.093066,186.188353,186.843784,178.50054,180.778591,177.870066,177.071534,173.009065,172.113668,172.90924,174.275053,178.83342,175.007395,174.477584,175.478927,172.010725,174.033288,171.410847,170.215017,175.749794,175.828424,174.044041,169.591458,173.012514,172.551127,169.486418,167.947399,173.399932,172.735763,172.284318,168.311005,163.507815,162.494467,158.888058,160.77253,159.961382,156.838598,155.85118,154.876992,154.073892,155.664637,152.932023,151.807243,150.944041,150.784956,149.05568,144.545055,142.389304,139.248056,136.041875,136.444834,134.399188,132.241016,133.994247,131.68065,131.321894,130.271402,129.74011,129.143222,127.428507,128.345601,130.440808,131.21659,129.718319,130.847927,131.696644,132.385015,132.80446,132.592968,132.538463,131.775923,131.65992,132.571535,135.587541,137.594447,138.90583,140.802854,134.318679,132.711635,127.131872,129.29837,133.422687,129.894434,125.553944,127.125988,123.482402,116.359677,111.431355,107.916939,104.214276,102.355488,101.130042,102.034603,101.839369,104.943426,105.23647,101.158448,100.67978,100.409353,99.369615,96.824167,96.176114,96.094046,95.264702,94.387464,95.936088,94.245734,91.682154,90.425208,87.466797,84.340943,78.899671,78.652123,80.36092,78.299,77.213383,76.114548,75.296816,73.704299,72.56096,71.951661,70.42752,67.410832,61.076476,65.030343,68.303779,68.606838,68.92961,66.662728,65.349738,65.462273,66.025007,65.664929,64.282711,62.315874,61.211824,61.923046,65.030357,65.171778,66.5286,66.558743,66.358322,65.253572,66.647505,67.125635,68.702005,69.413012,70.946114,75.820785,81.639265,83.758366,85.829935,81.315839,74.629541,78.003113,79.958517,85.293325,85.752146,88.889783,91.736628,90.693613
        Activo de Producción Macuspana-Muspac,44.147701,43.67098,41.373087,37.95475,36.328059,36.537448,37.280456,36.990517,37.023021,36.514521,36.198847,35.319662,37.151008,38.893653,40.119793,39.513572,39.128846,38.483932,38.597459,39.251395,42.124887,42.90374,42.634571,43.351128,47.457758,45.664846,43.363302,44.270338,43.560315,46.793177,46.034234,44.471118,46.110315,42.728437,35.536531,42.325687,44.216686,45.512559,46.6762,46.283702,47.015037,50.90461,55.210647,56.899965,58.031372,57.497903,52.928667,60.587006,62.198818,62.611814,63.225882,63.582121,67.169992,67.61514,67.377149,74.872562,74.074765,73.442546,75.139209,77.7259,79.800924,79.998843,80.288283,80.124295,81.161347,81.497567,83.306575,86.03574,85.581115,84.473841,83.119707,83.104693,81.898065,81.693944,81.76882,81.322501,81.035146,82.043941,83.340459,81.488823,79.844818,79.091191,79.554858,79.563333,77.587118,76.032838,74.880475,75.159546,74.231205,73.594853,75.20166,76.186724,77.66645,79.473652,79.693024,81.354099,80.551845,80.698583,80.673381,81.330888,80.325616,79.218983,79.271973,79.902779,81.106971,82.904434,81.826943,83.428922,83.86515,83.133185,84.076162,83.084274,82.747797,81.188738,79.162611,78.631833,75.460198,63.640602,63.968734,65.303138,63.845122,62.679654,58.92731,57.577039,56.004582,57.375136,58.226099,59.456262,59.416596,58.309895,58.263885,58.775543,57.900855,56.038648,53.937064,50.868338,48.890615,47.018771,44.738942,43.315012,42.308759,41.41529,38.606373,36.587767,34.941865,34.21,34.11425,33.849606,33.057765,31.889493,31.06857,29.549884,28.854667,28.770764,28.119179,27.339531,23.884602,23.709626,22.533716,21.910728,20.487637,19.675123,20.394981,19.767641,20.003397,21.233283,20.355011,20.077109,22.048048,22.412879,21.973568,21.456,21.216762,21.447615,23.045421,24.683204,27.652477,27.575092,26.600613,26.797997,27.600927,30.277445,31.379212,30.148468,28.265693,29.897277,29.68917,29.388579,30.29199,29.426881,29.349547,31.318244
        Activo de Producción Samaria-Luna,185.128495,185.49968,185.052814,188.49671,189.355443,200.938773,199.536195,200.426303,204.468189,200.533433,202.005942,203.538131,201.038037,197.691784,195.47481,193.353693,192.526314,193.509681,191.371223,191.550381,193.344678,189.010519,185.710329,188.412582,190.066597,188.28696,192.160288,196.064178,190.011815,184.641901,182.632865,184.148706,185.372357,187.957282,177.048226,181.579222,184.087837,183.361551,181.741742,177.974713,179.798803,185.020547,184.001809,182.739994,185.74052,191.742321,190.15554,190.232972,191.037864,189.185278,198.007571,202.018103,197.723515,199.189789,198.493711,199.824917,205.902264,207.308156,207.029606,202.099999,202.016202,205.858415,208.758462,209.104191,215.391563,215.736785,222.267735,224.338297,223.769489,224.826669,228.188493,228.896981,228.412464,228.823149,227.638413,225.954775,221.54948,222.213812,224.438528,224.136009,221.93748,215.784574,214.066844,217.498443,216.038804,214.871931,216.100688,214.999411,205.92582,199.796126,196.254542,195.471564,197.568488,199.849873,202.539317,202.113796,200.977574,187.942818,179.997844,176.607311,168.810725,164.420823,160.075816,162.422723,165.459688,168.174846,166.518681,170.051236,170.079438,171.881365,172.255506,171.664995,172.25368,169.733608,164.552124,161.050329,155.003944,139.858167,145.049287,144.502677,145.039339,147.354739,147.149262,145.555407,143.122167,145.282849,146.089532,150.194337,146.186693,144.147607,143.292127,141.982293,141.955916,141.520717,138.985508,133.989932,130.421641,128.865842,122.18349,123.0746,120.151261,117.263379,114.424671,112.177771,107.832905,105.09,103.055533,102.68682,102.053321,101.332662,100.920374,98.736264,96.857181,93.876176,94.144681,92.077092,91.810807,91.648842,89.389229,87.525649,85.308154,85.419954,85.929637,84.472779,84.91632,83.660345,83.433215,82.804677,81.827089,81.253007,81.331677,80.349813,78.58244,80.400922,80.502707,82.571815,82.827438,84.237177,85.335728,86.377587,85.993602,89.645874,91.376282,86.512101,74.956914,80.81835,88.60985,88.630008,88.881616,88.167565,85.221906,86.48047
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Región Norte,81.52199,81.052449,81.446354,82.845135,88.103335,86.595987,84.724308,84.440928,82.573602,82.163477,82.500757,84.202135,83.066008,84.268649,84.41709,86.20036,84.385744,84.243,83.756319,83.773951,83.910946,85.075176,85.088946,85.588208,86.511609,87.481987,87.405675,87.499072,86.785272,92.608917,91.197528,87.688303,80.996428,81.100054,85.373333,88.348677,86.595282,87.603655,85.800256,85.669213,90.406596,86.773922,84.68807,86.021012,87.238571,86.69035,88.293225,89.323296,90.319977,91.693583,93.756617,93.473397,94.34457,97.999502,96.55138,94.280938,92.039701,92.123327,91.943708,91.076655,94.055866,96.692175,100.077299,102.767285,105.405983,104.581194,103.810686,105.855129,106.503917,105.566209,107.289824,109.670501,109.461299,108.633615,110.962413,112.158847,113.843919,115.909319,115.160784,120.906584,126.32216,130.084038,128.236258,132.778749,133.490491,137.638256,135.726381,138.393656,143.410181,148.405376,149.188194,148.061065,145.764283,148.361821,155.956648,156.328088,153.591125,157.409276,153.376094,148.64868,145.764981,145.001169,144.938736,141.991049,137.485617,137.804883,135.863133,137.734785,135.005274,132.942816,132.299543,130.170739,130.118099,130.234468,119.760029,120.059784,119.05598,118.64184,116.74606,115.746971,114.273838,113.498518,112.716076,112.687162,112.080422,111.020983,110.964682,112.309747,113.347971,113.096957,113.444005,113.47765,112.533641,111.784564,109.40125,109.539352,109.263457,109.613456,108.630256,107.485733,106.628814,106.016797,105.7326,105.648143,105.134702,104.185,101.979804,99.524007,98.822221,97.902554,97.80033,96.367911,95.373056,93.402427,92.904994,92.097888,96.284209,96.077112,95.504563,97.263924,97.489336,98.29797,95.210219,91.76879,89.74452,91.116672,89.375387,92.773458,90.51487,91.09298,92.064517,93.32249,94.463284,96.213225,96.636391,96.79535,97.546509,96.98954,97.380736,97.71301,95.847984,95.189253,93.209489,87.38313,73.200347,79.67071,90.817668,92.370475,88.310061,87.601867,89.614318,95.801116
        Activo Integral Burgos,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,1.419571,1.248364,1.354716,1.329192,1.313282,1.288256,1.583166,1.157428,1.033302,1.105428,1.202796,1.311692,1.349418,1.777278,1.88393,1.454443,2.242717,2.584517,3.015557,3.438892,4.056089,3.565526,3.659377,3.697668,4.369037,3.22258,4.257788,4.526188,5.127674,5.034872,5.205389,5.271568,4.927382,5.262576,6.353435,6.743602,7.025562,7.034127,6.849022,7.047896,7.510322,8.050406,8.428599,8.803752,8.926405,9.237285,9.814855,10.31337,10.593375,10.464273,9.990283,9.872855,9.481218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.914348,3.045456,2.933889,2.997784,3.023004,3.404465,3.412716,3.115458,2.893792,2.83278,2.839103,2.78505,2.623756,2.358523,2.166071,1.993665,1.799138,1.613361,1.434259,1.302885,1.304567,1.294569,0.406405,0.451555
        Activo de Produccioón Poza Rica-Altamira,79.773933,79.30592,79.705814,81.071403,86.309366,84.748256,82.927308,82.304476,80.747236,80.018251,80.234056,81.785586,81.54775,82.822613,82.85709,84.67786,82.869744,82.784167,82.317319,82.334951,82.471946,83.634241,83.646746,84.214207,85.150608,86.077665,86.005546,86.097072,85.414272,90.98545,89.547109,85.882852,78.297728,78.292344,82.965133,86.111161,57.778695,56.790437,56.811748,55.536894,57.619747,53.898567,51.26847,52.545731,56.309249,56.103466,57.159828,56.905397,58.388358,60.047913,61.600454,60.709987,60.017327,61.485414,59.067786,58.93446,57.562086,57.475884,57.438603,57.145237,57.285045,55.401765,56.429608,57.194346,57.796625,57.11699,55.683143,54.169298,55.066727,55.835269,57.067342,59.1873,59.581461,58.542062,58.90311,59.124796,60.341705,60.287487,59.24396,60.676859,61.033947,60.789601,61.251334,62.084604,63.568559,64.771656,65.855824,67.05204,68.072103,69.434116,70.168219,69.559984,67.413965,68.413364,69.698466,69.228773,63.879132,67.428966,65.442575,64.803868,62.048171,61.551594,61.881166,60.37656,57.350736,57.187067,57.740772,58.245251,57.434904,57.542133,58.401208,58.994237,60.570877,61.381674,61.375833,61.201409,60.557639,60.316637,60.025771,59.53861,58.541764,58.395659,58.424072,58.704558,58.866774,58.787599,58.906498,58.740979,59.368878,58.395225,58.243053,58.529767,57.995491,57.211479,55.382672,54.989804,54.781714,54.819951,53.999736,52.793949,51.657338,51.38311,51.276576,51.118338,51.082681,50.772,49.692231,47.864584,48.062687,47.754893,48.576539,48.374089,47.668019,46.445769,46.315542,46.256282,46.364474,47.40605,47.293449,48.136456,48.028668,48.45526,46.847627,40.251669,36.697318,38.52171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
        Activo Integral Aceite Terciario del Golfo,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,26.615103,28.688632,26.803669,28.093986,30.747849,31.015922,31.423343,31.34299,28.626089,28.995013,29.03533,30.362545,29.12949,27.972884,27.191744,27.831077,29.10105,30.847088,32.404786,30.705931,29.907181,29.755218,29.777071,29.366514,32.233724,35.155768,37.510263,39.296723,40.597263,40.958121,41.384287,44.966407,45.278329,43.876251,45.09782,45.281179,44.738016,45.301422,47.007961,48.031921,48.852158,50.175949,50.234533,54.032523,58.744055,62.216928,60.197497,63.913091,63.017102,65.599632,63.731687,63.903961,67.486277,70.417286,69.874975,68.800724,68.552583,70.499688,75.96324,74.841235,75.225134,74.974034,72.656876,68.370791,67.717559,66.312919,65.461002,63.173696,61.286662,61.532379,59.37471,58.34355,55.770807,53.494201,52.331223,50.135052,48.494561,48.073277,46.864164,46.988762,46.787474,46.624461,45.149189,44.788557,44.294654,43.76932,42.831714,42.718871,42.071391,40.993751,41.076829,41.358123,41.18396,41.421989,41.278619,41.118239,40.81715,40.612119,40.734772,40.262215,40.040808,39.829571,39.202359,39.160139,39.248209,39.262041,39.226491,39.140901,38.891956,38.355,37.29867,36.68569,35.776599,35.174895,33.704468,32.25937,32.14997,31.443947,31.135786,30.264348,30.586424,29.597332,29.656159,29.893994,29.679082,29.646296,28.035673,26.59587,26.984154,26.432047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
        Activo Integral Veracruz,1.748057,1.746529,1.74054,1.773732,1.793969,1.847731,1.797,2.136452,1.826366,2.145226,2.266701,2.416549,1.518258,1.446036,1.56,1.5225,1.516,1.458833,1.439,1.439,1.439,1.440935,1.4422,1.374001,1.361,1.404321,1.400129,1.402,1.371,1.623467,1.650419,1.805452,2.6987,2.80771,2.4082,2.237516,2.201484,2.124586,2.184839,2.038333,2.039,1.859433,1.996258,2.13229,2.303233,1.591871,2.098067,2.055355,2.802129,3.672786,4.964419,4.932333,5.226194,5.667,5.078807,4.640547,4.570434,4.892226,4.728035,4.564903,4.537097,4.715072,4.889065,4.9215,5.682903,5.1928,5.455,5.136258,5.001433,4.821387,4.019233,3.999226,3.830129,3.440714,3.274065,3.1182,3.195613,3.203167,3.097774,3.181645,3.105266,3.021419,3.2219,3.121677,3.207162,2.897931,2.91629,3.179867,3.325613,3.4263,4.110129,4.494968,4.526167,4.521387,5.032367,5.904645,7.743258,7.980714,8.242516,8.625,8.951355,9.626333,9.546161,10.012193,10.044467,10.159032,9.510367,11.331129,11.486194,11.313107,11.102839,11.051167,11.179806,11.2983,11.520032,11.869613,11.710867,11.700742,11.5711,11.419805,11.437419,11.333538,11.46029,11.263733,11.142258,11.239633,10.981355,12.210645,12.795133,13.279742,13.922333,13.829645,13.721,13.960965,13.283806,14.287333,14.440935,14.963933,15.428161,15.531645,15.723267,15.371645,15.229533,15.388903,15.160065,15.058,14.988903,14.973733,14.982935,14.972766,15.519323,15.734452,15.555067,15.512711,15.453666,15.577258,16.061968,16.208714,16.037774,16.613933,17.356742,17.795165,18.059387,18.325782,19.159385,19.052223,17.969534,18.789902,17.456999,19.510108,20.98016,21.381765,21.534354,22.818633,23.180581,23.892387,23.934667,24.028548,23.7393,24.532258,24.650839,24.638207,24.458774,24.224667,24.153032,27.033167,29.424677,32.547484,29.5099,29.133645,32.705333,37.627
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notas:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a. A partir de 2004, la estructura geográfica-administrativa de los Activos de producción fué reconfigurada,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
situación que se refleja unicamente desde 2002 para fines comparativos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b. El volumen de producción  en diciembre de 2006, registra una baja debido al cierre de pozos por",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
